Flt ID,Flt Dt (Z),A/C Type,STD,Dep Arp,STA,Arv Arp
XX396,28-Apr-17,319,1240/28,LHR,1355/28,BRU
XX908,28-Apr-17,319,1245/28,LHR,1430/28,FRA
XX1445,28-Apr-17,319,1245/28,EDI,1415/28,LHR
XX209,28-Apr-17,38A,1245/28,LHR,2215/28,MIA
XX263,28-Apr-17,77Y,1245/28,LHR,1930/28,RUH
XX850,28-Apr-17,32A,1250/28,LHR,1515/28,WAW
XX2780,28-Apr-17,32E,1250/28,LGW,1650/28,FNC
XX081,28-Apr-17,74V,1255/28,LHR,1925/28,ACC
XX435,28-Apr-17,32A,1255/28,AMS,1420/28,LHR
XX2773,28-Apr-17,31N,1255/28,JER,1355/28,LGW
XX1444,28-Apr-17,319,1300/28,LHR,1425/28,EDI
XX732,28-Apr-17,32A,1300/28,LHR,1445/28,GVA
XX2730,28-Apr-17,32E,1300/28,LGW,1740/28,TFS
XX1395,28-Apr-17,319,1300/28,MAN,1405/28,LHR
XX475,28-Apr-17,32A,1300/28,BCN,1525/28,LHR
XX374,28-Apr-17,319,1300/28,LHR,1450/28,TLS
XX1394,28-Apr-17,32A,1305/28,LHR,1410/28,MAN
XX731,28-Apr-17,319,1305/28,GVA,1450/28,LHR
XX232,28-Apr-17,77Y,1305/28,DME,1700/28,LHR
XX460,28-Apr-17,32Z,1305/28,LHR,1530/28,MAD
XX1487,28-Apr-17,32A,1305/28,GLA,1435/28,LHR
XX2941,28-Apr-17,32G,1305/28,EDI,1440/28,LGW
XX287,28-Apr-17,38A,1310/28,LHR,0010/29,SFO
XX547,28-Apr-17,321,1310/28,FCO,1555/28,LHR
XX243,28-Apr-17,74V,1310/28,LHR,0035/29,MEX
XX830,28-Apr-17,32Z,1310/28,LHR,1435/28,DUB
XX119,28-Apr-17,77J,1315/28,LHR,2310/28,BLR
XX747,28-Apr-17,319,1315/28,SVG,1520/28,LHR
XX1312,28-Apr-17,32A,1315/28,LHR,1455/28,ABZ
XX335,28-Apr-17,319,1315/28,ORY,1440/28,LHR
XX362,28-Apr-17,32A,1315/28,LHR,1500/28,LYS
XX1309,28-Apr-17,32A,1320/28,ABZ,1500/28,LHR
XX556,28-Apr-17,32A,1320/28,LHR,1550/28,FCO
XX480,28-Apr-17,32A,1320/28,LHR,1530/28,BCN
XX197,28-Apr-17,77Z,1320/28,LHR,2335/28,IAH
XX345,28-Apr-17,319,1325/28,NCE,1535/28,LHR
XX818,28-Apr-17,32A,1325/28,LHR,1520/28,CPH
XX2782,28-Apr-17,31N,1325/28,LGW,1550/28,OPO
XX395,28-Apr-17,319,1325/28,BRU,1445/28,LHR
XX1343,28-Apr-17,319,1325/28,LBA,1435/28,LHR
XX115,28-Apr-17,74S,1330/28,LHR,2120/28,JFK
XX354,28-Apr-17,32A,1330/28,LHR,1540/28,NCE
XX2709,28-Apr-17,32M,1330/28,BCN,1545/28,LGW
XX164,28-Apr-17,789,1335/28,TLV,1855/28,LHR
XX1334,28-Apr-17,32A,1335/28,LHR,1450/28,NCL
XX779,28-Apr-17,321,1340/28,ARN,1625/28,LHR
XX432,28-Apr-17,321,1340/28,LHR,1500/28,AMS
XX703,28-Apr-17,32A,1340/28,VIE,1610/28,LHR
XX219,28-Apr-17,74V,1340/28,LHR,2330/28,DEN
XX289,28-Apr-17,74V,1340/28,LHR,0025/29,PHX
XX149,28-Apr-17,32J,1340/28,LHR,1830/28,BEY
XX716,28-Apr-17,767,1345/28,LHR,1535/28,ZRH
XX715,28-Apr-17,319,1345/28,ZRH,1540/28,LHR
XX868,28-Apr-17,32A,1350/28,LHR,1620/28,BUD
XX001,28-Apr-17,318,1350/28,SNN,2105/28,JFK
XX563,28-Apr-17,32A,1350/28,LIN,1555/28,LHR
XX316,28-Apr-17,319,1355/28,LHR,1515/28,CDG
XX279,28-Apr-17,789,1400/28,LHR,0100/29,SJC
XX542,28-Apr-17,321,1400/28,LHR,1610/28,BLQ
XX2233,28-Apr-17,77C,1400/28,LGW,2130/28,BDA
XX2631,28-Apr-17,31N,1405/28,ALC,1645/28,LGW
XX2666,28-Apr-17,31N,1405/28,LGW,1755/28,RAK
XX566,28-Apr-17,32C,1405/28,LHR,1610/28,MXP
XX960,28-Apr-17,32A,1405/28,LHR,1605/28,MUC
XX910,28-Apr-17,319,1405/28,LHR,1555/28,FRA
XX799,28-Apr-17,32A,1410/28,HEL,1720/28,LHR
XX942,28-Apr-17,32A,1410/28,LHR,1540/28,DUS
XX225,28-Apr-17,78B,1410/28,LHR,0010/29,MSY
XX734,28-Apr-17,319,1410/28,LHR,1600/28,GVA
XX462,28-Apr-17,321,1410/28,LHR,1640/28,MAD
XX1417,28-Apr-17,319,1415/28,BHD,1540/28,LHR
XX502,28-Apr-17,32A,1415/28,LHR,1705/28,LIS
XX568,28-Apr-17,32A,1415/28,LHR,1620/28,LIN
XX837,28-Apr-17,319,1415/28,DUB,1540/28,LHR
XX1448,28-Apr-17,319,1420/28,LHR,1550/28,EDI
XX1489,28-Apr-17,32A,1420/28,GLA,1550/28,LHR
XX273,28-Apr-17,77G,1420/28,LHR,0145/29,SAN
XX277,28-Apr-17,78B,1420/28,LHR,2345/28,HYD
XX2585,28-Apr-17,31G,1420/28,VCE,1630/28,LGW
XX1453,28-Apr-17,32J,1420/28,EDI,1550/28,LHR
XX754,28-Apr-17,319,1420/28,LHR,1600/28,BSL
XX439,28-Apr-17,321,1420/28,AMS,1540/28,LHR
XX887,28-Apr-17,321,1425/28,OTP,1755/28,LHR
XX953,28-Apr-17,319,1425/28,MUC,1630/28,LHR
XX1333,28-Apr-17,319,1425/28,NCL,1545/28,LHR
XX704,28-Apr-17,32A,1430/28,LHR,1650/28,VIE
XX986,28-Apr-17,32A,1430/28,LHR,1625/28,TXL
XX817,28-Apr-17,321,1430/28,CPH,1635/28,LHR
XX2540,28-Apr-17,32E,1430/28,LGW,1700/28,FCO
XX049,28-Apr-17,74S,1430/28,LHR,0010/29,SEA
XX966,28-Apr-17,319,1435/28,LHR,1620/28,HAM
XX016,28-Apr-17,77G,1435/28,SIN,0405/29,LHR
XX677,28-Apr-17,32A,1435/28,IST,1840/28,LHR
XX319,28-Apr-17,319,1435/28,CDG,1555/28,LHR
XX397,28-Apr-17,319,1440/28,BRU,1555/28,LHR
XX454,28-Apr-17,32A,1440/28,LHR,1735/28,AGP
XX229,28-Apr-17,78B,1440/28,LHR,2235/28,BWI
XX2586,28-Apr-17,32E,1440/28,LGW,1655/28,VCE
XX941,28-Apr-17,32A,1440/28,DUS,1610/28,LHR
XX2696,28-Apr-17,31N,1440/28,LGW,1735/28,FAO
XX920,28-Apr-17,319,1440/28,LHR,1630/28,STR
XX985,28-Apr-17,319,1445/28,TXL,1645/28,LHR
XX005,28-Apr-17,789,1445/28,LHR,0225/29,NRT
XX554,28-Apr-17,32A,1445/28,LHR,1720/28,FCO
XX468,28-Apr-17,32A,1445/28,LHR,1650/28,BIO
XX2644,28-Apr-17,32M,1445/28,LGW,1800/28,MLA
XX450,28-Apr-17,32A,1450/28,LHR,1715/28,PMI
XX369,28-Apr-17,32A,1450/28,MRS,1650/28,LHR
XX2774,28-Apr-17,31N,1455/28,LGW,1555/28,JER
XX1399,28-Apr-17,32A,1455/28,MAN,1600/28,LHR
XX1447,28-Apr-17,319,1500/28,EDI,1625/28,LHR
XX227,28-Apr-17,77G,1500/28,LHR,0015/29,ATL
XX1396,28-Apr-17,319,1500/28,LHR,1610/28,MAN
XX2634,28-Apr-17,32M,1500/28,LGW,1735/28,ALC
XX009,28-Apr-17,77J,1500/28,LHR,0240/29,BKK
XX1314,28-Apr-17,319,1505/28,LHR,1645/28,ABZ
XX2762,28-Apr-17,32M,1505/28,LGW,1625/28,AMS
XX297,28-Apr-17,74S,1505/28,LHR,2340/28,ORD
XX113,28-Apr-17,77Y,1505/28,LHR,2305/28,JFK
XX440,28-Apr-17,32J,1510/28,LHR,1630/28,AMS
XX491,28-Apr-17,32A,1510/28,GIB,1805/28,LHR
XX975,28-Apr-17,319,1510/28,HAM,1655/28,LHR
XX2579,28-Apr-17,31N,1510/28,TRN,1700/28,LGW
XX718,28-Apr-17,319,1510/28,LHR,1700/28,ZRH
XX912,28-Apr-17,319,1510/28,LHR,1655/28,FRA
XX034,28-Apr-17,789,1510/28,KUL,0425/29,LHR
XX234,28-Apr-17,32J,1510/28,DME,1920/28,LHR
XX032,28-Apr-17,38A,1510/28,HKG,0350/29,LHR
XX269,28-Apr-17,38A,1510/28,LHR,0220/29,LAX
XX348,28-Apr-17,321,1515/28,LHR,1725/28,NCE
XX806,28-Apr-17,32A,1515/28,LHR,1655/28,BLL
XX792,28-Apr-17,32A,1515/28,LHR,1720/28,GOT
XX012,28-Apr-17,38A,1515/28,SIN,0450/29,LHR
XX2795,28-Apr-17,31N,1515/28,VLC,1745/28,LGW
XX861,28-Apr-17,32A,1515/28,PRG,1720/28,LHR
XX336,28-Apr-17,319,1520/28,LHR,1645/28,ORY
XX147,28-Apr-17,32J,1520/28,LHR,2035/28,AMM
XX909,28-Apr-17,319,1520/28,FRA,1710/28,LHR
XX398,28-Apr-17,319,1520/28,LHR,1635/28,BRU
XX039,28-Apr-17,77G,1520/28,LHR,0130/29,PEK
XX829,28-Apr-17,32Z,1525/28,DUB,1655/28,LHR
XX2798,28-Apr-17,31N,1525/28,LGW,1810/28,SVQ
XX2611,28-Apr-17,32U,1525/28,NAP,1815/28,LGW
XX767,28-Apr-17,319,1530/28,OSL,1755/28,LHR
XX494,28-Apr-17,32A,1530/28,LHR,1755/28,MAH
XX820,28-Apr-17,319,1530/28,LHR,1730/28,CPH
XX1335,28-Apr-17,32A,1530/28,NCL,1645/28,LHR
XX954,28-Apr-17,319,1530/28,LHR,1725/28,MUC
XX1488,28-Apr-17,32A,1530/28,LHR,1700/28,GLA
XX559,28-Apr-17,767,1530/28,FCO,1810/28,LHR
XX2273,28-Apr-17,77C,1535/28,LGW,2330/28,JFK
XX856,28-Apr-17,32A,1535/28,LHR,1735/28,PRG
XX1452,28-Apr-17,32A,1535/28,LHR,1700/28,EDI
XX733,28-Apr-17,32A,1535/28,GVA,1715/28,LHR
XX1313,28-Apr-17,32A,1535/28,ABZ,1710/28,LHR
XX275,28-Apr-17,74V,1540/28,LHR,0220/29,LAS
XX375,28-Apr-17,319,1540/28,TLS,1735/28,LHR
XX2716,28-Apr-17,32E,1540/28,LGW,1835/28,AGP
XX486,28-Apr-17,32A,1540/28,LHR,1750/28,BCN
XX167,28-Apr-17,77X,1545/28,LHR,2035/28,TLV
XX363,28-Apr-17,32A,1545/28,LYS,1725/28,LHR
XX464,28-Apr-17,319,1545/28,LHR,1810/28,MAD
XX028,28-Apr-17,77G,1545/28,HKG,0435/29,LHR
XX2626,28-Apr-17,32G,1550/28,LGW,1755/28,NCE
XX1418,28-Apr-17,32A,1555/28,LHR,1720/28,BHD
XX433,28-Apr-17,321,1555/28,AMS,1710/28,LHR
XX203,28-Apr-17,74S,1600/28,LHR,2335/28,BOS
XX189,28-Apr-17,789,1600/28,LHR,2350/28,EWR
XX782,28-Apr-17,32A,1605/28,LHR,1840/28,ARN
XX994,28-Apr-17,321,1605/28,LHR,1800/28,TXL
XX781,28-Apr-17,767,1605/28,ARN,1850/28,LHR
XX323,28-Apr-17,319,1610/28,CDG,1725/28,LHR
XX2944,28-Apr-17,32E,1610/28,LGW,1740/28,EDI
XX099,28-Apr-17,77Y,1610/28,LHR,2359/28,YYZ
XX978,28-Apr-17,319,1610/28,LHR,1745/28,HAJ
XX2601,28-Apr-17,31N,1615/28,PSA,1830/28,LGW
XX819,28-Apr-17,32A,1615/28,CPH,1820/28,LHR
XX370,28-Apr-17,32A,1615/28,LHR,1815/28,MRS
XX155,28-Apr-17,78B,1615/28,LHR,2055/28,CAI
XX481,28-Apr-17,32A,1615/28,BCN,1835/28,LHR
XX851,28-Apr-17,32A,1615/28,WAW,1855/28,LHR
XX461,28-Apr-17,32Z,1620/28,MAD,1845/28,LHR
XX956,28-Apr-17,319,1620/28,LHR,1815/28,MUC
XX470,28-Apr-17,32A,1620/28,LHR,1830/28,BCN
XX244,28-Apr-17,77J,1620/28,EZE,0535/29,LHR
XX293,28-Apr-17,74S,1620/28,LHR,0020/29,IAD
XX085,28-Apr-17,74V,1620/28,LHR,0150/29,YVR
XX944,28-Apr-17,319,1625/28,LHR,1750/28,DUS
XX1454,28-Apr-17,319,1625/28,LHR,1750/28,EDI
XX1344,28-Apr-17,319,1630/28,LHR,1735/28,LBA
XX768,28-Apr-17,319,1630/28,LHR,1845/28,OSL
XX943,28-Apr-17,32A,1630/28,DUS,1755/28,LHR
XX1455,28-Apr-17,319,1630/28,EDI,1755/28,LHR
XX663,28-Apr-17,767,1635/28,LCA,2130/28,LHR
XX2783,28-Apr-17,31N,1635/28,OPO,1850/28,LGW
XX355,28-Apr-17,32A,1635/28,NCE,1845/28,LHR
XX2775,28-Apr-17,31N,1635/28,JER,1735/28,LGW
XX160,28-Apr-17,789,1640/28,PVG,0510/29,LHR
XX824,28-Apr-17,319,1640/28,LHR,1805/28,DUB
XX736,28-Apr-17,32A,1640/28,LHR,1825/28,GVA
XX680,28-Apr-17,32A,1640/28,LHR,2040/28,IST
XX755,28-Apr-17,319,1640/28,BSL,1820/28,LHR
XX717,28-Apr-17,767,1640/28,ZRH,1830/28,LHR
XX2776,28-Apr-17,31N,1640/28,LGW,1740/28,JER
XX095,28-Apr-17,78B,1640/28,LHR,2345/28,YUL
XX911,28-Apr-17,319,1640/28,FRA,1825/28,LHR
XX356,28-Apr-17,321,1640/28,LHR,1845/28,NCE
XX735,28-Apr-17,319,1645/28,GVA,1830/28,LHR
XX1403,28-Apr-17,319,1645/28,MAN,1750/28,LHR
XX557,28-Apr-17,32A,1645/28,FCO,1930/28,LHR
XX961,28-Apr-17,32A,1650/28,MUC,1855/28,LHR
XX179,28-Apr-17,74V,1700/28,LHR,0055/29,JFK
XX633,28-Apr-17,767,1700/28,ATH,2050/28,LHR
XX567,28-Apr-17,32C,1700/28,MXP,1905/28,LHR
XX322,28-Apr-17,32A,1700/28,LHR,1820/28,CDG
XX580,28-Apr-17,319,1705/28,LHR,1905/28,MXP
XX967,28-Apr-17,319,1705/28,HAM,1850/28,LHR
XX921,28-Apr-17,319,1705/28,STR,1850/28,LHR
XX442,28-Apr-17,32A,1705/28,LHR,1825/28,AMS
XX1420,28-Apr-17,32A,1705/28,LHR,1825/28,BHD
XX545,28-Apr-17,321,1705/28,BLQ,1925/28,LHR
XX569,28-Apr-17,32A,1710/28,LIN,1910/28,LHR
XX1402,28-Apr-17,32A,1710/28,LHR,1815/28,MAN
XX869,28-Apr-17,32A,1710/28,BUD,1950/28,LHR
XX2764,28-Apr-17,32M,1710/28,LGW,1830/28,AMS
XX418,28-Apr-17,32A,1710/28,LHR,1830/28,LUX
XX2763,28-Apr-17,32M,1715/28,AMS,1840/28,LGW
XX1316,28-Apr-17,32J,1715/28,LHR,1850/28,ABZ
XX987,28-Apr-17,32A,1715/28,TXL,1915/28,LHR
XX1492,28-Apr-17,321,1715/28,LHR,1840/28,GLA
XX1336,28-Apr-17,321,1715/28,LHR,1830/28,NCL
XX1315,28-Apr-17,319,1720/28,ABZ,1855/28,LHR
XX399,28-Apr-17,319,1720/28,BRU,1835/28,LHR
XX2062,28-Apr-17,77K,1720/28,MRU,0530/29,LGW
XX103,28-Apr-17,789,1720/28,LHR,0215/29,YYC
XX215,28-Apr-17,77G,1720/28,LHR,0050/29,BOS
XX056,28-Apr-17,38A,1720/28,JNB,0430/29,LHR
XX441,28-Apr-17,32J,1725/28,AMS,1845/28,LHR
XX337,28-Apr-17,319,1730/28,ORY,1850/28,LHR
XX972,28-Apr-17,321,1730/28,LHR,1910/28,HAM
XX1458,28-Apr-17,319,1730/28,LHR,1855/28,EDI
XX058,28-Apr-17,74V,1730/28,CPT,0530/29,LHR
XX705,28-Apr-17,32A,1735/28,VIE,2000/28,LHR
XX2781,28-Apr-17,32E,1735/28,FNC,2115/28,LGW
XX463,28-Apr-17,321,1735/28,MAD,1955/28,LHR
XX558,28-Apr-17,32A,1735/28,LHR,2010/28,FCO
XX570,28-Apr-17,32A,1735/28,LHR,1930/28,LIN
XX2677,28-Apr-17,32E,1735/28,PFO,2225/28,LGW
XX807,28-Apr-17,32A,1735/28,BLL,1925/28,LHR
XX748,28-Apr-17,319,1735/28,LHR,1910/28,BSL
XX2588,28-Apr-17,31N,1740/28,LGW,1950/28,VCE
XX469,28-Apr-17,32A,1740/28,BIO,1930/28,LHR
XX913,28-Apr-17,319,1740/28,FRA,1925/28,LHR
XX1495,28-Apr-17,32A,1740/28,GLA,1905/28,LHR
XX719,28-Apr-17,319,1740/28,ZRH,1930/28,LHR
XX798,28-Apr-17,32A,1740/28,LHR,2035/28,HEL
XX031,28-Apr-17,38A,1740/28,LHR,0540/29,HKG
XX1459,28-Apr-17,32A,1740/28,EDI,1910/28,LHR
XX838,28-Apr-17,319,1745/28,LHR,1905/28,DUB
XX2718,28-Apr-17,31N,1750/28,LGW,2045/28,AGP
XX503,28-Apr-17,32A,1750/28,LIS,2025/28,LHR
XX2541,28-Apr-17,32E,1750/28,FCO,2030/28,LGW
XX2587,28-Apr-17,32E,1755/28,VCE,2010/28,LGW
XX822,28-Apr-17,32Z,1755/28,LHR,1955/28,CPH
XX1486,28-Apr-17,319,1755/28,LHR,1925/28,GLA
XX338,28-Apr-17,319,1800/28,LHR,1920/28,ORY
XX884,28-Apr-17,321,1800/28,LHR,2115/28,OTP
XX1419,28-Apr-17,32A,1800/28,BHD,1920/28,LHR
XX793,28-Apr-17,32A,1805/28,GOT,2015/28,LHR
XX946,28-Apr-17,32A,1805/28,LHR,1930/28,DUS
XX055,28-Apr-17,38A,1805/28,LHR,0505/29,JNB
XX451,28-Apr-17,32A,1810/28,PMI,2045/28,LHR
XX2710,28-Apr-17,31G,1810/28,LGW,2025/28,BCN
XX1345,28-Apr-17,319,1810/28,LBA,1920/28,LHR
XX1426,28-Apr-17,32A,1810/28,LHR,1935/28,BHD
XX364,28-Apr-17,32A,1815/28,LHR,1955/28,LYS
XX821,28-Apr-17,319,1815/28,CPH,2020/28,LHR
XX706,28-Apr-17,32A,1815/28,LHR,2030/28,VIE
XX955,28-Apr-17,319,1815/28,MUC,2015/28,LHR
XX482,28-Apr-17,32A,1815/28,LHR,2020/28,BCN
XX555,28-Apr-17,32A,1815/28,FCO,2055/28,LHR
XX2639,28-Apr-17,32M,1820/28,ALC,2050/28,LGW
XX988,28-Apr-17,32A,1820/28,LHR,2010/28,TXL
XX2777,28-Apr-17,31N,1820/28,JER,1920/28,LGW
XX857,28-Apr-17,32A,1820/28,PRG,2025/28,LHR
XX802,28-Apr-17,319,1820/28,LHR,2020/28,GOT
XX770,28-Apr-17,319,1825/28,LHR,2040/28,OSL
XX257,28-Apr-17,789,1825/28,LHR,0250/29,DEL
XX2945,28-Apr-17,32E,1825/28,EDI,2000/28,LGW
XX455,28-Apr-17,32A,1825/28,AGP,2110/28,LHR
XX1463,28-Apr-17,319,1825/28,EDI,1955/28,LHR
XX2697,28-Apr-17,31N,1830/28,FAO,2120/28,LGW
XX979,28-Apr-17,319,1830/28,HAJ,2005/28,LHR
XX2731,28-Apr-17,32E,1830/28,TFS,2245/28,LGW
XX2788,28-Apr-17,31N,1830/28,LGW,2005/28,BOD
XX2964,28-Apr-17,31N,1835/28,LGW,1955/28,GLA
XX487,28-Apr-17,32A,1835/28,BCN,2050/28,LHR
XX444,28-Apr-17,321,1835/28,LHR,1955/28,AMS
XX2667,28-Apr-17,31N,1840/28,RAK,2215/28,LGW
XX404,28-Apr-17,319,1840/28,LHR,1950/28,BRU
XX246,28-Apr-17,77Z,1840/28,GRU,0605/29,LHR
XX349,28-Apr-17,321,1840/28,NCE,2050/28,LHR
XX2627,28-Apr-17,32G,1840/28,NCE,2035/28,LGW
XX916,28-Apr-17,319,1840/28,LHR,2020/28,FRA
XX2159,28-Apr-17,77C,1845/28,UVF,1950/28,POS
XX2645,28-Apr-17,32M,1845/28,MLA,2205/28,LGW
XX823,28-Apr-17,319,1845/28,DUB,2010/28,LHR
XX079,28-Apr-17,77Y,1845/28,LHR,0215/29,MCT
XX945,28-Apr-17,319,1845/28,DUS,2010/28,LHR
XX720,28-Apr-17,319,1845/28,LHR,2035/28,ZRH
XX183,28-Apr-17,74S,1850/28,LHR,0235/29,JFK
XX495,28-Apr-17,32A,1850/28,MAH,2115/28,LHR
XX995,28-Apr-17,321,1855/28,TXL,2050/28,LHR
XX2799,28-Apr-17,31N,1855/28,SVQ,2135/28,LGW
XX011,28-Apr-17,38A,1855/28,LHR,0805/29,SIN
XX465,28-Apr-17,319,1900/28,MAD,2115/28,LHR
XX858,28-Apr-17,32A,1900/28,LHR,2100/28,PRG
XX1407,28-Apr-17,32A,1900/28,MAN,2005/28,LHR
XX2157,28-Apr-17,77D,1900/28,ANU,2030/28,TAB
XX239,28-Apr-17,77Y,1900/28,LHR,0220/29,BOS
XX957,28-Apr-17,319,1900/28,MUC,2100/28,LHR
XX738,28-Apr-17,32A,1905/28,LHR,2045/28,GVA
XX1421,28-Apr-17,32A,1905/28,BHD,2025/28,LHR
XX786,28-Apr-17,319,1905/28,LHR,2135/28,ARN
XX371,28-Apr-17,32A,1905/28,MRS,2100/28,LHR
XX327,28-Apr-17,32A,1910/28,CDG,2025/28,LHR
XX1462,28-Apr-17,767,1910/28,LHR,2035/28,EDI
XX054,28-Apr-17,74V,1910/28,JNB,0620/29,LHR
XX504,28-Apr-17,32A,1915/28,LHR,2200/28,LIS
XX033,28-Apr-17,789,1915/28,LHR,0805/29,KUL
XX737,28-Apr-17,32A,1915/28,GVA,2050/28,LHR
XX2765,28-Apr-17,32M,1915/28,AMS,2030/28,LGW
XX598,28-Apr-17,321,1915/28,LHR,2125/28,VCE
XX1337,28-Apr-17,321,1915/28,NCL,2030/28,LHR
XX756,28-Apr-17,319,1915/28,LHR,2055/28,BSL
XX2778,28-Apr-17,31N,1920/28,LGW,2025/28,JER
XX471,28-Apr-17,32A,1920/28,BCN,2130/28,LHR
XX443,28-Apr-17,32A,1920/28,AMS,2035/28,LHR
XX544,28-Apr-17,319,1920/28,LHR,2130/28,BLQ
XX419,28-Apr-17,32A,1920/28,LUX,2045/28,LHR
XX970,28-Apr-17,32A,1920/28,LHR,2055/28,HAJ
XX783,28-Apr-17,32A,1920/28,ARN,2150/28,LHR
XX1497,28-Apr-17,321,1925/28,GLA,2045/28,LHR
XX253,28-Apr-17,77J,1925/28,NAS,2050/28,GCM
XX769,28-Apr-17,319,1925/28,OSL,2135/28,LHR
XX2717,28-Apr-17,32E,1925/28,AGP,2210/28,LGW
XX1404,28-Apr-17,32A,1930/28,LHR,2030/28,MAN
XX958,28-Apr-17,319,1930/28,LHR,2125/28,MUC
XX1465,28-Apr-17,319,1930/28,EDI,2055/28,LHR
XX376,28-Apr-17,32A,1935/28,LHR,2125/28,TLS
XX826,28-Apr-17,319,1935/28,LHR,2055/28,DUB
XX326,28-Apr-17,319,1935/28,LHR,2050/28,CDG
XX1317,28-Apr-17,32J,1935/28,ABZ,2105/28,LHR
XX357,28-Apr-17,321,1940/28,NCE,2140/28,LHR
XX839,28-Apr-17,319,1940/28,DUB,2055/28,LHR
XX634,28-Apr-17,32A,1950/28,LHR,2325/28,ATH
XX581,28-Apr-17,319,1950/28,MXP,2140/28,LHR
XX352,28-Apr-17,32Z,1950/28,LHR,2150/28,NCE
XX749,28-Apr-17,319,1955/28,BSL,2130/28,LHR
XX1338,28-Apr-17,32A,1955/28,LHR,2105/28,NCL
XX870,28-Apr-17,32A,1955/28,LHR,2225/28,BUD
XX1318,28-Apr-17,32A,2000/28,LHR,2130/28,ABZ
XX1498,28-Apr-17,32A,2000/28,LHR,2125/28,GLA
XX1493,28-Apr-17,319,2005/28,GLA,2125/28,LHR
XX153,28-Apr-17,77J,2010/28,LHR,0155/29,IKA
XX1456,28-Apr-17,32A,2010/28,LHR,2130/28,EDI
XX138,28-Apr-17,789,2015/28,BOM,0550/29,LHR
XX2946,28-Apr-17,31N,2015/28,LGW,2135/28,EDI
XX064,28-Apr-17,74V,2015/28,NBO,0455/29,LHR
XX142,28-Apr-17,789,2020/28,DEL,0530/29,LHR
XX109,28-Apr-17,77Y,2020/28,LHR,0330/29,DXB
XX199,28-Apr-17,77G,2025/28,LHR,0540/29,BOM
XX057,28-Apr-17,74S,2025/28,LHR,0715/29,JNB
XX059,28-Apr-17,74V,2030/28,LHR,0800/29,CPT
XX052,28-Apr-17,77Y,2030/28,SEA,0600/29,LHR
XX1496,28-Apr-17,32A,2035/28,LHR,2200/28,GLA
XX2589,28-Apr-17,31N,2035/28,VCE,2240/28,LGW
XX015,28-Apr-17,77G,2035/28,LHR,0945/29,SIN
XX250,28-Apr-17,789,2040/28,SCL,1100/29,LHR
XX027,28-Apr-17,77G,2045/28,LHR,0840/29,HKG
XX2965,28-Apr-17,31N,2045/28,GLA,2215/28,LGW
XX247,28-Apr-17,77Z,2050/28,LHR,0845/29,GRU
XX1460,28-Apr-17,321,2050/28,LHR,2210/28,EDI
XX157,28-Apr-17,74S,2055/28,LHR,0305/29,KWI
XX2789,28-Apr-17,31N,2055/28,BOD,2230/28,LGW
XX194,28-Apr-17,77Z,2105/28,IAH,0625/29,LHR
XX2968,28-Apr-17,32E,2110/28,LGW,2230/28,GLA
XX2711,28-Apr-17,31G,2110/28,BCN,2325/28,LGW
XX123,28-Apr-17,77X,2110/28,LHR,0405/29,DOH
XX2154,28-Apr-17,77C,2110/28,BGI,0520/29,LGW
XX206,28-Apr-17,74V,2110/28,MIA,0540/29,LHR
XX245,28-Apr-17,77J,2125/28,LHR,1115/29,EZE
XX106,28-Apr-17,74S,2130/28,DXB,0515/29,LHR
XX2721,28-Apr-17,31N,2130/28,AGP,0015/29,LGW
XX133,28-Apr-17,789,2130/28,LHR,0335/29,JED
XX083,28-Apr-17,77Y,2135/28,LHR,0345/29,ABV
XX2036,28-Apr-17,77D,2135/28,MCO,0555/29,LGW
XX2158,28-Apr-17,77C,2135/28,POS,2235/28,UVF
XX237,28-Apr-17,32J,2135/28,LHR,0125/29,DME
XX072,28-Apr-17,789,2150/28,AUH,0530/29,LHR
XX074,28-Apr-17,77Y,2155/28,LOS,0425/29,LHR
XX216,28-Apr-17,74S,2200/28,IAD,0520/29,LHR
XX124,28-Apr-17,77Y,2200/28,BAH,0515/29,LHR
XX262,28-Apr-17,77Y,2210/28,RUH,0510/29,LHR
XX2156,28-Apr-17,77D,2215/28,TAB,2335/28,ANU
XX2166,28-Apr-17,77K,2220/28,TPA,0650/29,LGW
XX184,28-Apr-17,77X,2220/28,EWR,0515/29,LHR
XX294,28-Apr-17,74V,2230/28,ORD,0620/29,LHR
XX112,28-Apr-17,74S,2230/28,JFK,0525/29,LHR
XX002,28-Apr-17,318,2230/28,JFK,0555/29,LCY
XX066,28-Apr-17,74S,2230/28,PHL,0535/29,LHR
XX078,28-Apr-17,74V,2235/28,ACC,0515/29,LHR
XX092,28-Apr-17,74S,2235/28,YYZ,0550/29,LHR
XX282,28-Apr-17,38A,2235/28,LAX,0910/29,LHR
XX2262,28-Apr-17,77D,2245/28,KIN,0750/29,LGW
XX174,28-Apr-17,77Y,2300/28,JFK,0610/29,LHR
XX192,28-Apr-17,74V,2310/28,DFW,0805/29,LHR
XX2232,28-Apr-17,77C,2315/28,BDA,0600/29,LGW
XX190,28-Apr-17,789,2320/28,AUS,0850/29,LHR
XX212,28-Apr-17,38A,2320/28,BOS,0550/29,LHR
XX076,28-Apr-17,77Z,2330/28,LAD,0810/29,LHR
XX176,28-Apr-17,74S,2330/28,JFK,0635/29,LHR
