Flt ID,Flt Dt (Z),A/C Type,STD,Dep Arp,STA,Arv Arp
XX338,04/23/2017,319,1800/23,LHR,1920/23,ORY
XX946,04/23/2017,319,1805/23,LHR,1930/23,DUS
XX055,04/23/2017,38A,1805/23,LHR,0505/24,JNB
XX2944,04/23/2017,31N,1810/23,LGW,1940/23,EDI
XX2783,04/23/2017,31N,1810/23,OPO,2030/23,LGW
XX1345,04/23/2017,319,1810/23,LBA,1920/23,LHR
XX2621,04/23/2017,31N,1810/23,NCE,2020/23,LGW
XX555,04/23/2017,32A,1810/23,FCO,2050/23,LHR
XX364,04/23/2017,32A,1815/23,LHR,1955/23,LYS
XX823,04/23/2017,319,1815/23,DUB,1940/23,LHR
XX706,04/23/2017,32A,1815/23,LHR,2030/23,VIE
XX482,04/23/2017,32A,1815/23,LHR,2020/23,BCN
XX955,04/23/2017,319,1815/23,MUC,2015/23,LHR
XX2611,04/23/2017,32U,1820/23,NAP,2110/23,LGW
XX857,04/23/2017,32A,1820/23,PRG,2025/23,LHR
XX2675,04/23/2017,32E,1820/23,PFO,2310/23,LGW
XX1426,04/23/2017,319,1820/23,LHR,1945/23,BHD
XX988,04/23/2017,321,1820/23,LHR,2010/23,TXL
XX2588,04/23/2017,32M,1825/23,LGW,2035/23,VCE
XX257,04/23/2017,789,1825/23,LHR,0250/24,DEL
XX1463,04/23/2017,32A,1830/23,EDI,2000/23,LHR
XX487,04/23/2017,32A,1835/23,BCN,2050/23,LHR
XX770,04/23/2017,32A,1835/23,LHR,2050/23,OSL
XX2788,04/23/2017,31N,1835/23,LGW,2010/23,BOD
XX2718,04/23/2017,32M,1840/23,LGW,2135/23,AGP
XX404,04/23/2017,319,1840/23,LHR,1950/23,BRU
XX444,04/23/2017,32A,1840/23,LHR,2000/23,AMS
XX246,04/23/2017,77Z,1840/23,GRU,0605/24,LHR
XX349,04/23/2017,767,1840/23,NCE,2050/23,LHR
XX916,04/23/2017,319,1840/23,LHR,2020/23,FRA
XX802,04/23/2017,32A,1840/23,LHR,2040/23,GOT
XX2159,04/23/2017,77D,1845/23,UVF,1950/23,POS
XX079,04/23/2017,77Y,1845/23,LHR,0215/24,MCT
XX945,04/23/2017,319,1845/23,DUS,2010/23,LHR
XX720,04/23/2017,32A,1845/23,LHR,2035/23,ZRH
XX2717,04/23/2017,32E,1850/23,AGP,2135/23,LGW
XX858,04/23/2017,32A,1850/23,LHR,2050/23,PRG
XX183,04/23/2017,74S,1850/23,LHR,0235/24,JFK
XX2778,04/23/2017,31N,1850/23,LGW,1955/23,JER
XX738,04/23/2017,319,1855/23,LHR,2035/23,GVA
XX011,04/23/2017,38A,1855/23,LHR,0805/24,SIN
XX239,04/23/2017,77Y,1855/23,LHR,0215/24,BOS
XX979,04/23/2017,32A,1855/23,HAJ,2030/23,LHR
XX1407,04/23/2017,32Z,1900/23,MAN,2005/23,LHR
XX465,04/23/2017,32A,1900/23,MAD,2115/23,LHR
XX2157,04/23/2017,77C,1900/23,ANU,2105/23,PLS
XX253,04/23/2017,77J,1900/23,NAS,2025/23,GCM
XX371,04/23/2017,32A,1900/23,MRS,2055/23,LHR
XX2627,04/23/2017,31N,1900/23,NCE,2055/23,LGW
XX957,04/23/2017,319,1900/23,MUC,2055/23,LHR
XX1421,04/23/2017,319,1905/23,BHD,2025/23,LHR
XX327,04/23/2017,319,1905/23,CDG,2020/23,LHR
XX1462,04/23/2017,32A,1905/23,LHR,2030/23,EDI
XX786,04/23/2017,319,1905/23,LHR,2135/23,ARN
XX455,04/23/2017,321,1905/23,AGP,2150/23,LHR
XX1337,04/23/2017,32A,1910/23,NCL,2025/23,LHR
XX507,04/23/2017,32A,1910/23,FAO,2150/23,LHR
XX054,04/23/2017,74V,1910/23,JNB,0620/24,LHR
XX2599,04/23/2017,31N,1910/23,VRN,2110/23,LGW
XX607,04/23/2017,321,1915/23,PSA,2130/23,LHR
XX598,04/23/2017,321,1915/23,LHR,2125/23,VCE
XX033,04/23/2017,789,1915/23,LHR,0805/24,KUL
XX737,04/23/2017,319,1915/23,GVA,2050/23,LHR
XX756,04/23/2017,319,1915/23,LHR,2055/23,BSL
XX873,04/23/2017,32A,1920/23,KRK,2150/23,LHR
XX443,04/23/2017,321,1920/23,AMS,2035/23,LHR
XX2765,04/23/2017,31N,1920/23,AMS,2035/23,LGW
XX783,04/23/2017,32A,1920/23,ARN,2150/23,LHR
XX544,04/23/2017,319,1920/23,LHR,2130/23,BLQ
XX419,04/23/2017,32A,1920/23,LUX,2045/23,LHR
XX077,04/23/2017,77Z,1920/23,LHR,0355/24,LAD
XX1404,04/23/2017,32A,1925/23,LHR,2025/23,MAN
XX769,04/23/2017,319,1925/23,OSL,2135/23,LHR
XX1497,04/23/2017,32A,1925/23,GLA,2045/23,LHR
XX1317,04/23/2017,32J,1925/23,ABZ,2055/23,LHR
XX504,04/23/2017,32A,1930/23,LHR,2215/23,LIS
XX958,04/23/2017,319,1930/23,LHR,2125/23,MUC
XX1465,04/23/2017,319,1930/23,EDI,2055/23,LHR
XX793,04/23/2017,319,1935/23,GOT,2145/23,LHR
XX376,04/23/2017,32Z,1935/23,LHR,2125/23,TLS
XX970,04/23/2017,319,1935/23,LHR,2110/23,HAJ
XX826,04/23/2017,319,1935/23,LHR,2055/23,DUB
XX326,04/23/2017,319,1935/23,LHR,2050/23,CDG
XX582,04/23/2017,32A,1935/23,LHR,2130/23,MXP
XX357,04/23/2017,321,1940/23,NCE,2140/23,LHR
XX839,04/23/2017,319,1940/23,DUB,2055/23,LHR
XX2595,04/23/2017,32E,1940/23,CTA,2305/23,LGW
XX352,04/23/2017,319,1950/23,LHR,2150/23,NCE
XX634,04/23/2017,32A,1950/23,LHR,2325/23,ATH
XX1498,04/23/2017,32A,1955/23,LHR,2120/23,GLA
XX749,04/23/2017,319,1955/23,BSL,2130/23,LHR
XX1338,04/23/2017,321,1955/23,LHR,2105/23,NCL
XX870,04/23/2017,32A,1955/23,LHR,2225/23,BUD
XX1318,04/23/2017,32A,2000/23,LHR,2130/23,ABZ
XX2634,04/23/2017,32E,2000/23,LGW,2235/23,ALC
XX1493,04/23/2017,319,2005/23,GLA,2125/23,LHR
XX153,04/23/2017,77J,2010/23,LHR,0155/24,IKA
XX138,04/23/2017,789,2015/23,BOM,0550/24,LHR
XX433,04/23/2017,32A,2015/23,AMS,2130/23,LHR
XX064,04/23/2017,74V,2015/23,NBO,0455/24,LHR
XX142,04/23/2017,789,2020/23,DEL,0530/24,LHR
XX109,04/23/2017,77Y,2020/23,LHR,0330/24,DXB
XX199,04/23/2017,77G,2025/23,LHR,0540/24,BOM
XX057,04/23/2017,74S,2025/23,LHR,0715/24,JNB
XX052,04/23/2017,77Y,2030/23,SEA,0600/24,LHR
XX059,04/23/2017,74V,2030/23,LHR,0800/24,CPT
XX2711,04/23/2017,32E,2035/23,BCN,2250/23,LGW
XX1496,04/23/2017,319,2035/23,LHR,2200/23,GLA
XX015,04/23/2017,77G,2035/23,LHR,0945/24,SIN
XX250,04/23/2017,789,2040/23,SCL,1100/24,LHR
XX2968,04/23/2017,32M,2045/23,LGW,2205/23,GLA
XX027,04/23/2017,77G,2045/23,LHR,0840/24,HKG
XX2945,04/23/2017,31N,2045/23,EDI,2215/23,LGW
XX247,04/23/2017,77Z,2050/23,LHR,0845/24,GRU
XX1460,04/23/2017,321,2050/23,LHR,2210/23,EDI
XX157,04/23/2017,74S,2055/23,LHR,0305/24,KWI
XX2789,04/23/2017,31N,2055/23,BOD,2230/23,LGW
XX2946,04/23/2017,32E,2055/23,LGW,2215/23,EDI
XX194,04/23/2017,77Z,2105/23,IAH,0625/24,LHR
XX123,04/23/2017,77X,2110/23,LHR,0405/24,DOH
XX206,04/23/2017,74V,2110/23,MIA,0540/24,LHR
XX2154,04/23/2017,77C,2110/23,BGI,0520/24,LGW
XX105,04/23/2017,77Y,2120/23,LHR,0415/24,DXB
XX2589,04/23/2017,32M,2120/23,VCE,2325/23,LGW
XX245,04/23/2017,77J,2125/23,LHR,1115/24,EZE
XX106,04/23/2017,74V,2130/23,DXB,0515/24,LHR
XX163,04/23/2017,32J,2130/23,LHR,0230/24,TLV
XX133,04/23/2017,789,2130/23,LHR,0335/24,JED
XX2036,04/23/2017,77D,2135/23,MCO,0555/24,LGW
XX262,04/23/2017,77Y,2135/23,RUH,0435/24,LHR
XX083,04/23/2017,77Y,2135/23,LHR,0345/24,ABV
XX237,04/23/2017,32J,2135/23,LHR,0125/24,DME
XX2158,04/23/2017,77D,2135/23,POS,2235/23,UVF
XX072,04/23/2017,789,2150/23,AUH,0530/24,LHR
XX074,04/23/2017,77Y,2155/23,LOS,0425/24,LHR
XX124,04/23/2017,77X,2200/23,BAH,0515/24,LHR
XX216,04/23/2017,74S,2200/23,IAD,0520/24,LHR
XX2166,04/23/2017,77K,2220/23,TPA,0650/24,LGW
XX184,04/23/2017,77X,2220/23,EWR,0515/24,LHR
XX002,04/23/2017,318,2225/23,JFK,0550/24,LCY
XX112,04/23/2017,74V,2230/23,JFK,0525/24,LHR
XX294,04/23/2017,77Z,2230/23,ORD,0620/24,LHR
XX066,04/23/2017,74S,2230/23,PHL,0535/24,LHR
XX2723,04/23/2017,32M,2230/23,AGP,0115/24,LGW
XX2256,04/23/2017,77C,2235/23,PLS,0030/24,ANU
XX282,04/23/2017,38A,2235/23,LAX,0910/24,LHR
XX092,04/23/2017,74S,2235/23,YYZ,0550/24,LHR
XX2262,04/23/2017,77D,2245/23,KIN,0750/24,LGW
XX2204,04/23/2017,77D,2250/23,PUJ,0705/24,LGW
XX174,04/23/2017,74S,2300/23,JFK,0610/24,LHR
XX078,04/23/2017,74V,2310/23,ACC,0550/24,LHR
XX2232,04/23/2017,77C,2315/23,BDA,0600/24,LGW
XX2635,04/23/2017,32E,2320/23,ALC,0150/24,LGW
XX190,04/23/2017,789,2320/23,AUS,0850/24,LHR
XX212,04/23/2017,38A,2320/23,BOS,0550/24,LHR
XX192,04/23/2017,74V,2325/23,DFW,0820/24,LHR
XX176,04/23/2017,77Y,2330/23,JFK,0635/24,LHR
XX8006,04/23/2017,75X,2330/23,JFK,0700/24,ORY
XX284,04/23/2017,74S,2335/23,SFO,1000/24,LHR
XX2158,04/23/2017,77D,2335/23,UVF,0755/24,LGW
XX008,04/23/2017,77G,2350/23,HND,1210/24,LHR
XX252,04/23/2017,77J,2350/23,GCM,0120/24,NAS
XX2038,04/23/2017,77K,2355/23,MCO,0830/24,LGW
XX036,04/24/2017,78B,0001/24,MAA,1050/24,LHR
XX270,04/24/2017,74V,0010/24,LAS,1010/24,LHR
XX116,04/24/2017,74S,0015/24,JFK,0725/24,LHR
XX8004,04/24/2017,76L,0025/24,EWR,0755/24,ORY
XX208,04/24/2017,38A,0040/24,MIA,0920/24,LHR
XX172,04/24/2017,74S,0045/24,JFK,0750/24,LHR
XX248,04/24/2017,77Z,0045/24,GIG,1205/24,LHR
XX196,04/24/2017,77Z,0125/24,IAH,1045/24,LHR
XX2238,04/24/2017,77K,0125/24,LIM,1345/24,LGW
XX202,04/24/2017,74S,0130/24,BOS,0805/24,LHR
XX118,04/24/2017,77J,0130/24,BLR,1210/24,LHR
XX114,04/24/2017,77Z,0130/24,JFK,0835/24,LHR
XX218,04/24/2017,74V,0130/24,DEN,1030/24,LHR
XX018,04/24/2017,78B,0135/24,ICN,1330/24,LHR
XX2256,04/23/2017,77C,0140/24,ANU,0935/24,LGW
XX094,04/24/2017,78B,0140/24,YUL,0810/24,LHR
XX296,04/24/2017,74S,0140/24,ORD,0925/24,LHR
XX188,04/24/2017,789,0140/24,EWR,0830/24,LHR
XX228,04/24/2017,78B,0140/24,BWI,0850/24,LHR
XX276,04/24/2017,78B,0145/24,HYD,1210/24,LHR
XX2272,04/24/2017,77D,0200/24,JFK,0900/24,LGW
XX098,04/24/2017,78B,0200/24,YYZ,0905/24,LHR
XX048,04/24/2017,74S,0215/24,SEA,1125/24,LHR
XX226,04/24/2017,77G,0215/24,ATL,1025/24,LHR
XX292,04/24/2017,74S,0220/24,IAD,0930/24,LHR
XX252,04/23/2017,77J,0230/24,NAS,1100/24,LHR
XX286,04/24/2017,38A,0230/24,SFO,1255/24,LHR
XX288,04/24/2017,74V,0240/24,PHX,1235/24,LHR
XX242,04/24/2017,74V,0240/24,MEX,1310/24,LHR
XX236,04/24/2017,32J,0245/24,DME,0655/24,LHR
XX182,04/24/2017,77Y,0255/24,JFK,1000/24,LHR
XX168,04/24/2017,789,0300/24,PVG,1530/24,LHR
XX278,04/24/2017,789,0305/24,SJC,1320/24,LHR
XX038,04/24/2017,77G,0315/24,PEK,1430/24,LHR
XX272,04/24/2017,77G,0340/24,SAN,1420/24,LHR
XX084,04/24/2017,74V,0355/24,YVR,1315/24,LHR
XX006,04/24/2017,789,0355/24,NRT,1630/24,LHR
XX080,04/24/2017,77Y,0405/24,MCT,1220/24,LHR
XX152,04/24/2017,77J,0405/24,IKA,1020/24,LHR
XX102,04/24/2017,789,0420/24,YYC,1300/24,LHR
XX274,04/24/2017,74V,0430/24,LAS,1430/24,LHR
XX268,04/24/2017,38A,0435/24,LAX,1505/24,LHR
XX146,04/24/2017,32J,0435/24,AMM,1015/24,LHR
XX010,04/24/2017,77J,0440/24,BKK,1720/24,LHR
XX795,04/24/2017,32A,0445/24,HEL,0800/24,LHR
XX166,04/24/2017,77Y,0445/24,TLV,1010/24,LHR
XX016,04/24/2017,77G,0450/24,SYD,1305/24,SIN
XX853,04/24/2017,32A,0450/24,PRG,0700/24,LHR
XX256,04/24/2017,789,0450/24,DEL,1420/24,LHR
XX751,04/24/2017,319,0450/24,BSL,0635/24,LHR
XX971,04/24/2017,319,0450/24,HAJ,0635/24,LHR
XX803,04/24/2017,32A,0500/24,GOT,0715/24,LHR
XX631,04/24/2017,32A,0500/24,ATH,0900/24,LHR
XX365,04/24/2017,32A,0500/24,LYS,0645/24,LHR
XX1321,04/24/2017,321,0505/24,NCL,0625/24,LHR
XX963,04/24/2017,32A,0505/24,HAM,0645/24,LHR
XX981,04/24/2017,321,0505/24,TXL,0710/24,LHR
XX389,04/24/2017,319,0505/24,BRU,0620/24,LHR
XX477,04/24/2017,32A,0510/24,BCN,0735/24,LHR
XX709,04/24/2017,32A,0510/24,ZRH,0705/24,LHR
XX472,04/24/2017,32A,0515/24,LHR,0720/24,BCN
XX901,04/24/2017,319,0515/24,FRA,0710/24,LHR
XX811,04/24/2017,32A,0520/24,CPH,0735/24,LHR
XX456,04/24/2017,767,0520/24,LHR,0740/24,MAD
XX108,04/24/2017,77Y,0520/24,DXB,1315/24,LHR
XX947,04/24/2017,319,0520/24,MUC,0730/24,LHR
XX935,04/24/2017,319,0520/24,DUS,0650/24,LHR
XX156,04/24/2017,74S,0520/24,KWI,1215/24,LHR
XX561,04/24/2017,32A,0525/24,LIN,0730/24,LHR
XX723,04/24/2017,319,0525/24,GVA,0710/24,LHR
XX303,04/24/2017,319,0525/24,CDG,0645/24,LHR
XX885,04/24/2017,321,0525/24,OTP,0900/24,LHR
XX132,04/24/2017,789,0530/24,JED,1210/24,LHR
XX2630,04/24/2017,32E,0530/24,LGW,0805/24,ALC
XX388,04/24/2017,319,0535/24,LHR,0650/24,BRU
XX2606,04/24/2017,32G,0535/24,LGW,0820/24,NAP
XX2931,04/24/2017,32E,0540/24,EDI,0715/24,LGW
XX360,04/24/2017,32A,0540/24,LHR,0715/24,LYS
XX428,04/24/2017,767,0540/24,LHR,0705/24,AMS
XX2582,04/24/2017,32M,0540/24,LGW,0750/24,VCE
XX1427,04/24/2017,319,0545/24,BHD,0715/24,LHR
XX761,04/24/2017,32A,0545/24,OSL,0815/24,LHR
XX599,04/24/2017,321,0545/24,VCE,0810/24,LHR
XX2953,04/24/2017,32M,0545/24,GLA,0720/24,LGW
XX1385,04/24/2017,32A,0545/24,MAN,0655/24,LHR
XX1382,04/24/2017,319,0545/24,LHR,0645/24,MAN
XX832,04/24/2017,32A,0545/24,LHR,0710/24,DUB
XX771,04/24/2017,319,0545/24,ARN,0830/24,LHR
XX724,04/24/2017,319,0545/24,LHR,0720/24,GVA
XX2786,04/24/2017,31N,0545/24,LGW,0720/24,BOD
XX122,04/24/2017,77X,0545/24,DOH,1305/24,LHR
XX423,04/24/2017,32A,0545/24,AMS,0700/24,LHR
XX865,04/24/2017,32A,0550/24,BUD,0835/24,LHR
XX148,04/24/2017,32J,0550/24,BEY,1110/24,LHR
XX675,04/24/2017,32A,0550/24,IST,1005/24,LHR
XX2712,04/24/2017,32E,0550/24,LGW,0850/24,AGP
XX699,04/24/2017,32A,0550/24,VIE,0820/24,LHR
XX2642,04/24/2017,32E,0550/24,LGW,0905/24,SKG
XX341,04/24/2017,319,0555/24,NCE,0810/24,LHR
XX1301,04/24/2017,32A,0555/24,ABZ,0735/24,LHR
XX1475,04/24/2017,32A,0555/24,GLA,0730/24,LHR
XX948,04/24/2017,32A,0555/24,LHR,0745/24,MUC
XX1435,04/24/2017,321,0555/24,EDI,0735/24,LHR
XX710,04/24/2017,32Z,0600/24,LHR,0745/24,ZRH
XX552,04/24/2017,767,0600/24,LHR,0835/24,FCO
XX1432,04/24/2017,32A,0600/24,LHR,0720/24,EDI
XX551,04/24/2017,32A,0600/24,FCO,0850/24,LHR
